tconst,titleType,primaryTitle,genres,Sinopsis,emocion,tmdb_id,imagen,plataformas,link,inPeru
tt10431500,movie,Miracle in Cell No. 7,[18],"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",sadness,637920.0,https://image.tmdb.org/t/p/w500/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,"['Netflix', 'Amazon Prime Video']",https://www.themoviedb.org/movie/637920-7-kogustaki-mucize/watch?locale=PE,True
tt1049413,movie,Up,"[12, 16, 35]","Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",anger,14160.0,https://image.tmdb.org/t/p/w500/vpbaStTMt8qqXaEgnOR2EE4DNJk.jpg,['Disney Plus'],https://www.themoviedb.org/movie/14160-up/watch?locale=PE,True
tt10534500,movie,#Home,[18],"The humble, technology-challenged Oliver Twist struggles to keep close with his sons as they grow up and become active on social media.",joy,859987.0,https://image.tmdb.org/t/p/w500/iUgeT99RHVdqkExrW7X0poE0BIB.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/859987/watch?locale=PE,True
tt10545076,movie,Bring the Soul: The Movie,"[99, 10402]","A glimpse into K-pop group BTS’ world away from the stage, featuring intimate group discussions alongside spectacular concert performances from their world tour.",joy,611291.0,https://image.tmdb.org/t/p/w500/7x5CguA0MxHqbSjhi14UEuK7c95.jpg,['Netflix'],https://www.themoviedb.org/movie/611291/watch?locale=PE,True
tt10545484,movie,Evaru,"[80, 18, 9648]","When a high-ranking police officer is killed by his alleged rape victim, Sub-inspector Vikram Vasudev is entrusted with investigating what seems like an open-and-shut case. However, as he delves deeper, Vikram finds the case spiralling into a dark tale filled with unexpected surprises.",fear,607310.0,https://image.tmdb.org/t/p/w500/kRxKI0ZuKTIp3BZJPHF9YoDYkaR.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/607310/watch?locale=PE,True
tt10556746,movie,Hikaru Utada: Laughter in the Dark Tour 2018,"[99, 10402]","Celebrating twenty years since their debut, Hikaru Utada takes the stage at Makuhari Messe for the final performance of their Laughter in the Dark Tour.",joy,611716.0,https://image.tmdb.org/t/p/w500/jevByc1pGXEHuFYS7C0qYwVgpGg.jpg,['Netflix'],https://www.themoviedb.org/movie/611716-hikaru-utada-laughter-in-the-dark-tour-2018/watch?locale=PE,True
tt10698680,movie,K.G.F: Chapter 2,"[28, 80, 18]","The blood-soaked land of Kolar Gold Fields (KGF) has a new overlord now - Rocky, whose name strikes fear in the heart of his foes. His allies look up to Rocky as their Savior, the government sees him as a threat to law and order; enemies are clamoring for revenge and conspiring for his downfall. Bloodier battles and darker days await as Rocky continues on his quest for unchallenged supremacy.",anger,587412.0,https://image.tmdb.org/t/p/w500/khNVygolU0TxLIDWff5tQlAhZ23.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/587412-chapter-2/watch?locale=PE,True
tt10706602,movie,Collective,"[80, 99]","In the aftermath of a tragic fire in a Romanian club, burn victims begin dying in hospitals from wounds that were not life threatening.  A team of investigative journalists move into action uncovering the mass corruption of the health system and of the state institutions. Collective follows journalists, whistle blowers, and authorities alike. An immersive and uncompromising look into a dysfunctional system, exposing corruption, propaganda, and manipulation that nowadays affect not only Romania, but societies around the world.",sadness,618363.0,https://image.tmdb.org/t/p/w500/oR93n0CAn2GznyHDFSRTp0J1t8c.jpg,['HBO Max'],https://www.themoviedb.org/movie/618363-colectiv/watch?locale=PE,True
tt10851618,movie,Rising Phoenix,"[99, -1]","The history and current standing of the Paralympic Games, which has grown to become the world's third largest sporting event.",joy,726887.0,https://image.tmdb.org/t/p/w500/oso09gID2bFk9q3Cni8GNOuzTWZ.jpg,['Netflix'],https://www.themoviedb.org/movie/726887-rising-phoenix/watch?locale=PE,True
tt10872600,movie,Spider-Man: No Way Home,"[28, 12, 14]","Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",fear,634649.0,https://image.tmdb.org/t/p/w500/5weKu49pzJCt06OPpjvT80efnQj.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/634649-spider-man-no-way-home/watch?locale=PE,True
tt10919132,movie,Love Mocktail,"[18, 10749]","Love Mocktail is a 2020 Indian Kannada-language romantic drama film directed by Krishna in his director debut and jointly produced by Krishna, Milana Nagaraj. The film stars Krishna, Milana Nagaraj in the lead roles. The film was released on 31 January 2020.",joy,672125.0,https://image.tmdb.org/t/p/w500/bJqYDmyJffTk9ruvPt6B5WTPe9B.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/672125-mocktail/watch?locale=PE,True
tt10919240,movie,Malik,"[28, -1, 80]","A past ridden with crime, death and pain is recounted to Freddy, a juvenile criminal, who has been assigned to eliminate his estranged uncle Sulaiman, an aging patriarch, while behind bars.",anger,665133.0,https://image.tmdb.org/t/p/w500/xLSOpgy8K7UEjFZTTCmRXsBBJNo.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/665133/watch?locale=PE,True
tt11032374,movie,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,"[28, 12, 16]","Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",fear,635302.0,https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,['Funimation Now'],https://www.themoviedb.org/movie/635302/watch?locale=PE,True
tt11042658,movie,Gantumoote,"[18, 10749]","A 16-year-old girl embarks on a journey of life where she deals with understanding herself, the changing world, bullying, academic pressure and her transcending journey of first love.",anger,641205.0,https://image.tmdb.org/t/p/w500/bVw1MRNQKlOnse3kGSixhgtyvsx.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/641205/watch?locale=PE,True
tt11173106,movie,Sufna,[10749],"Sufna, Dream, there is saying that, “dream is not, which you have while sleeping, dream is the one, which doesn’t let you sleep. This is story about that kind of dream. How a young man from very humble background achieve, what he aims for, and in this journey how a young girl from humble background only, become his back bone, become his strength and motivational source.",joy,672143.0,https://image.tmdb.org/t/p/w500/ozso0mV2H6Yke5L6mgZnripGwez.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/672143/watch?locale=PE,True
tt11174632,movie,Pure Art,[99],"A film about contemporary Belarus, freedom and art. A mysterious artist appears on the streets of Minsk and starts to paint. Passers-by, intrigued, want to know what he is creating, but the artist will not reveal his secret. Step by step, the viewers learn more about him. His name is Zahar Cudin and he is one of the most promising Belorussian painters.",joy,633488.0,https://image.tmdb.org/t/p/w500/6O0ij5L25sT3K2ZcgQSauF2OUo1.jpg,['DocAlliance Films'],https://www.themoviedb.org/movie/633488-czysta-sztuka/watch?locale=PE,True
tt11197384,movie,Hillary: Ocean to Sky,[99],"Back in 1977, Dillon filmed Hillary and crew (including son Peter Hillary) as they jet boated from the mouth of the Ganges to the base of the Himalayas, then set out to climb peak Akash Parbat. Dillon has remastered existing and unseen footage, and interviewed crew members about Hillary's last big expedition.",anger,655978.0,https://image.tmdb.org/t/p/w500/3nyeCRi7168g2qJPMfdRvc2Dp8e.jpg,['DOCSVILLE'],https://www.themoviedb.org/movie/655978-hillary-ocean-to-sky/watch?locale=PE,True
tt11235142,movie,Dia,"[18, 10749]","Dia tells the story of a young, introvert girl whose routine life brightens up when she falls for Rohith, one of her fellow college mates. Being an introvert girl and trying to express her love becomes the biggest challenge of her life. This romantic drama will make you lose yourself in the emotional journey of a girl falling in love.",sadness,672128.0,https://image.tmdb.org/t/p/w500/n038AswpNaZgIWfMEr5cxVAqcsB.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/672128/watch?locale=PE,True
tt11242532,movie,Viva the Underdogs,[99],Follow the self-managed Australian heavy metal band Parkway Drive on their 15 year underdog journey.,anger,663635.0,https://image.tmdb.org/t/p/w500/whoSgQutfDgWtk6OUyARzmZT1Ol.jpg,['Curiosity Stream'],https://www.themoviedb.org/movie/663635-viva-the-underdogs/watch?locale=PE,True
tt1129435,movie,The Beaches of Agnès,"[-1, 99]","Filmmaking icon Agnès Varda, the award-winning director regarded by many as the grandmother of the French new wave, turns the camera on herself with this unique autobiographical documentary. Composed of film excerpts and elaborate dramatic re-creations, Varda's self-portrait recounts the highs and lows of her professional career, the many friendships that affected her life and her longtime marriage to cinematic giant Jacques Demy.",sadness,38879.0,https://image.tmdb.org/t/p/w500/mqTFhLpdyMNLBvmN5KFhCOFWWIp.jpg,"['MUBI', 'DocAlliance Films']",https://www.themoviedb.org/movie/38879-les-plages-d-agnes/watch?locale=PE,True
tt1130884,movie,Shutter Island,"[9648, 53]","World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",fear,11324.0,https://image.tmdb.org/t/p/w500/4GDy0PHYX3VRXUtwK5ysFbg3kEx.jpg,['Netflix'],https://www.themoviedb.org/movie/11324-shutter-island/watch?locale=PE,True
tt11322920,movie,Ayyappanum Koshiyum,"[28, 18, 53]","The story revolves around the clash between Ayyappan, a senior police officer who serves at the Attappadi Police Station and Havildar Koshi, who comes to the village with a motive.",anger,657996.0,https://image.tmdb.org/t/p/w500/M1YQJ8lI7h9oJ9oxRKyMUzGwBh.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/657996/watch?locale=PE,True
tt11422728,movie,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)","[99, 10402]","During the same summer as Woodstock, over 300,000 people attended the Harlem Cultural Festival, celebrating African American music and culture, and promoting Black pride and unity. The footage from the festival sat in a basement, unseen for over 50 years, keeping this incredible event in America's history lost — until now.",joy,776527.0,https://image.tmdb.org/t/p/w500/8kNwhqUGvpzWJd60O1Qvb8G6psK.jpg,['Star Plus'],https://www.themoviedb.org/movie/776527-summer-of-soul-or-when-the-revolution-could-not-be-televised/watch?locale=PE,True
tt11423818,movie,Pawankhind,"[28, 18, 36]","The historical rearguard last stand that took place on 13 July 1660 at a mountain pass in the vicinity of fort Vishalgad, near the city of Kolhapur, Maharashtra, India between the Maratha Warrior Baji Prabhu Deshpande and Siddi Masud of Adilshah Sultanate, known as Battle of Pavan Khind.",anger,939411.0,https://image.tmdb.org/t/p/w500/quHbs6JKlh6HYDefCBteLaVmXqt.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/939411/watch?locale=PE,True
tt11469744,movie,Mathu Vadalara,"[35, 80, 53]","Babu is a delivery boy living with his friends Yesu and Abhi. Due to his meagre salary, he decides to quit, but then Yesu gives him an idea. The idea, however, soon spirals out of control and Babu finds himself deep in trouble. Will he survive the circumstances of his own actions?",sadness,657853.0,https://image.tmdb.org/t/p/w500/lo0ALsfiSv5sxNBhCNh35AD1p0x.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/657853/watch?locale=PE,True
tt11555492,movie,Farha,[18],"Palestine, 1948. After the withdrawal of the British occupiers, tensions rise between Arabs and Jews. Meanwhile, Farha, the smart daughter of the mayor of a small village, unaware of the coming tragedy, dreams of going to study in the big city.",joy,856437.0,https://image.tmdb.org/t/p/w500/X4kRsdyP9FgMfKKn9LZiVscZY5.jpg,['Netflix'],https://www.themoviedb.org/movie/856437-farha/watch?locale=PE,True
tt1157720,movie,Stranded,[99],"The story, told by the survivors, of a group of young men, members of a Uruguayan rugby team, who managed to survive for 72 days, at an altitude of almost 4,000 meters, in the heart of the Andes Mountains, after their plane, en route to Chile, crashed there on October 13, 1972.",fear,21508.0,https://image.tmdb.org/t/p/w500/3Uu9M1y36vI727Ec2oDMeS3V3Ys.jpg,['Paramount Plus Apple TV Channel '],https://www.themoviedb.org/movie/21508-stranded-i-ve-come-from-a-plane-that-crashed-on-the-mountains/watch?locale=PE,True
tt11580854,movie,Sarpatta Parambarai,"[28, 18, -1]","When Sarpatta Parambarai is challenged to a do-or-die match, Kabilan, a young labourer, must choose whether to put on the gloves himself and lead his clan to victory, or be dissuaded by his disapproving mother and dangerous politics.",anger,796011.0,https://image.tmdb.org/t/p/w500/3f2KrEoOTmQxfDWgeqqLQ1rCYWP.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/796011/watch?locale=PE,True
tt11581174,movie,Karnan,"[28, 18]","Karnan, an angry young man, fights for the rights of his oppressed people. Can he save them from those who wield power and weapons?",anger,680652.0,https://image.tmdb.org/t/p/w500/z5SxDcVWa9nokynVqBHb2IKk78J.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/680652/watch?locale=PE,True
tt1160419,movie,Dune,"[28, 12, 18]","Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",anger,438631.0,https://image.tmdb.org/t/p/w500/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,"['Amazon Prime Video', 'HBO Max']",https://www.themoviedb.org/movie/438631-dune/watch?locale=PE,True
