tconst,titleType,primaryTitle,genres,emocion
tt12792234,movie,Valatty,"[12, 35, 10749]",sadness
tt1279237,movie,Prema Yuddham,[10749],sadness
tt1279328,movie,Sneakers & Soul,"[35, 18]",anger
tt12793368,movie,Onde Estão Todos os Alienígenas? Nostalgia Ciência,[99],anger
tt1279462,movie,Mähällä,[35],anger
tt12798264,movie,No Festival: A Concert for No One,"[99, 10402]",anger
tt1280558,movie,A Wednesday,"[28, 80, 18]",joy
tt12811368,movie,Morris Men,"[28, 80, 18]",fear
tt12820524,movie,Helsreach: The Movie,[-1],sadness
tt12821178,movie,Kadira Divyaraja,"[18, 36]",anger
tt12821214,movie,Seven Thousand Souls,[36],sadness
tt1282139,movie,Cars of the Revolution,[18],anger
tt1282371,movie,Sorry to Disturb,"[35, 18, 9648]",joy
tt12835910,movie,Charitra,"[18, 9648, 53]",anger
tt1284509,movie,La próxima estación,[99],sadness
tt12845262,movie,Operation Olipporu,"[28, 35, 53]",anger
tt12850582,movie,Break the Silence: The Movie,"[99, 10402]",anger
tt1285155,movie,Airplay: The Rise and Fall of Rock Radio,"[99, 10402]",anger
tt1285158,movie,Blind Spot,[99],sadness
tt1285211,movie,Annabel Lee,[53],anger
tt12865416,movie,30 Years and 15 Minutes,"[16, 99]",anger
tt1286811,movie,Kanchivaram,[18],anger
tt1286871,movie,"Kiran Bedi: Yes Madam, Sir",[99],joy
tt12872768,movie,972 Breakdowns,[99],joy
tt1288457,movie,Bonne année,[18],sadness
tt12885338,movie,How I Learned to Fly,"[35, 18, 10751]",sadness
tt12888358,movie,John Williams: Live in Vienna,[10402],joy
tt12888462,movie,My Octopus Teacher,[99],joy
tt12909420,movie,End of the Rope,"[80, 9648]",anger
tt1291584,movie,Warrior,"[28, 18, -1]",sadness
tt1292565,movie,The Man Who Bottled Clouds,[99],anger
tt12958774,movie,Big vs Small,[99],joy
tt12960534,movie,Get the Girl,"[28, 18]",anger
tt12979114,movie,The Golden Girl,[99],anger
tt1297921,movie,Christina,[18],joy
tt12980080,movie,Dear Audrey,"[-1, 99]",joy
tt1298640,movie,Beijing Punk,[99],anger
tt1300342,movie,Bala Gopaludu,[18],joy
tt1300343,movie,Bhale Donga,"[28, 35, 18]",anger
tt1300376,movie,Vijay,"[28, 18]",joy
tt1301310,movie,Moving to Mars,[99],anger
tt13013204,movie,Shoebox,[18],sadness
tt13017850,movie,Liverpool FC: The 30-Year Wait,[99],sadness
tt13033424,movie,Buried: The 1982 Alpine Meadows Avalanche,[99],fear
tt1303900,movie,"Silence, ça tue!",[53],anger
tt1305067,movie,A Ripple of Hope,[99],joy
tt1305080,movie,Tabarly,[99],anger
tt1305147,movie,Street Dogs of South Central,[99],anger
tt1305806,movie,The Secret in Their Eyes,"[18, 9648, 10749]",sadness
tt1305871,movie,The Soviet Story,"[99, 36, 10752]",anger
tt13059804,movie,Impionçable,[18],fear
tt13065642,movie,Nasrin,[99],anger
tt13066868,movie,Tokyo Ride,[99],joy
tt13091752,movie,La revolución y la tierra,[99],anger
tt1309366,movie,Audrey,[35],joy
tt1309599,movie,Renzo Gracie: Legacy,[99],joy
tt13097434,movie,Colour Photo,[18],sadness
tt13098894,movie,Godavari,[18],sadness
tt13099124,movie,Extinction: The Facts,"[99, 10751]",fear
tt13100448,movie,Stevie Nicks 24 Karat Gold the Concert,[10402],joy
tt13105958,movie,Dark Cycle,[-1],anger
tt13110154,movie,Rehenes,[99],anger
tt13117258,movie,Where Is Mikel?,[99],anger
tt1312229,movie,Beyond Our Ken,[99],joy
tt1313104,movie,The Cove,"[-1, 80, 99]",fear
tt1313147,movie,Sing for Darfur,[18],anger
tt1314772,movie,Hollywood contra Franco,"[-1, 99, 36]",sadness
tt13148254,movie,Bob Gomel: Eyewitness,"[-1, 99, 36]",joy
tt13175524,movie,25 Siblings and Me,[99],joy
tt13181612,movie,Tari Sathe,[10751],joy
tt1319174,movie,Tarka,"[10749, 53]",anger
tt1320254,movie,Presumed Guilty,[99],anger
tt1320302,movie,Truth in 24,"[99, -1]",joy
tt13206564,movie,The Three Deaths of Marisela Escobedo,"[80, 99]",anger
tt1321364,movie,D Tour,[99],anger
tt1321872,movie,Herpers,[99],anger
tt13220796,movie,TLC Forever,"[99, 10402]",joy
tt13224254,movie,Abhijaan,[18],joy
tt13228370,movie,Bobbi Jo: Under the Influence,"[-1, 99]",anger
tt13231270,movie,Nirbandham,"[80, 53]",fear
tt13231544,movie,About Dry Grasses,[18],sadness
tt13236440,movie,Lost Course,[99],anger
tt13238346,movie,Past Lives,"[18, 10749]",joy
tt13241608,movie,Bite of a Mango,[18],sadness
tt13242416,movie,Egghead & Twinkie,[35],fear
tt13243898,movie,The Mole: Undercover in North Korea,"[99, 53]",anger
tt13247118,movie,Missing: Search vs Revenge,"[9648, 53]",anger
tt13261048,movie,La Bruja,"[27, 53]",anger
tt1326187,movie,40 Years of Silence: An Indonesian Tragedy,[99],sadness
tt1326871,movie,Taylor Camp,[99],anger
tt1326947,movie,Lost Sparrow,[99],anger
tt13276440,movie,Hostile,[99],anger
tt13280552,movie,Katherine Jenkins Christmas Spectacular,"[99, 10402]",joy
tt13282518,movie,Movie Trailers: A Love Story,[99],sadness
tt1329299,movie,32 Hours 7 minutes,[99],joy
tt1329320,movie,Burning in the Sun,[99],joy
tt1329367,movie,HouseQuake,[99],anger
tt1329371,movie,Intangible Asset No. 82,"[99, 10402]",fear
tt1329422,movie,Pop Star on Ice,[99],anger
tt13299862,movie,Pendulum,"[14, 53]",fear
tt13299890,movie,The Great Indian Kitchen,"[35, 18]",anger
tt13306898,movie,Crazy Uncles,[35],joy
tt13321046,movie,"To Decadence with Love, Thanks for Everything!",[99],anger
tt1332471,movie,199 Lives: The Travis Pastrana Story,"[99, -1]",joy
tt13327144,movie,The Forgotten Carols,[-1],joy
tt13332474,movie,Remy & Arletta,[18],anger
tt13334052,movie,Ana,[18],fear
tt1334534,movie,Heart of Stone,[99],anger
tt1334566,movie,Tibet in Song,[99],anger
tt13364190,movie,Firestarter,[99],joy
tt1336984,movie,Black Mold Exposure,[99],anger
tt1337068,movie,Vincent: A Life in Color,"[-1, 99]",fear
tt13374002,movie,Stranger's House,"[27, 9648, 53]",fear
tt13375198,movie,Hálfur Álfur,[99],sadness
tt13380686,movie,Ronaldinho: The Happiest Man in the World,[99],joy
tt1339081,movie,L'encerclement - La démocratie dans les rets du néolibéralisme,"[99, 36]",anger
tt1339150,movie,Peripheral Vision,"[28, 53]",joy
tt13391556,movie,Mr. Bungle: The Night They Came Home,[10402],joy
tt13391710,movie,Jana Gana Mana,"[80, 18, 53]",anger
tt13391734,movie,Our Popcorn Movie Dystopia - Some More News: The Movie,[35],sadness
tt1339248,movie,Aapthamitra,"[18, 27, 53]",anger
tt13396172,movie,Blossoms: Back to Stockport,"[-1, 99, 10402]",joy
tt13404880,movie,Showgirls of Pakistan,[99],joy
tt13410842,movie,Shehri Gabru,"[35, 80]",anger
tt13411840,movie,"Oceans Apart: Greed, Betrayal and Pacific Island Rugby","[99, -1]",fear
tt13414318,movie,The Stolen Valley,"[28, 37]",anger
tt13414418,movie,The Hunger,"[99, 36]",anger
tt1342116,movie,Honor in the Valley of Tears,[99],joy
tt13422364,movie,Throw Everything Into Play,[53],fear
tt13440294,movie,Jayanti,[18],anger
tt13444260,movie,Before They Vanish,[18],sadness
tt13445346,movie,A Thousand Pieces,[99],anger
tt1344811,movie,Brothers on the Line,[99],joy
tt13449566,movie,WJHC AM,"[35, 27, 53]",anger
tt13456656,movie,Superstars: The Extended Version,[99],joy
tt1345836,movie,The Dark Knight Rises,"[28, 18, 53]",anger
tt13458600,movie,Emicida: AmarElo - It's All for Yesterday,"[99, 10402]",joy
tt13460398,movie,Fixation,"[18, 53]",fear
tt13460584,movie,Makeup,[18],anger
tt1346516,movie,"That's It, That's All.","[12, 99, -1]",joy
tt1347072,movie,No. 4 Street of Our Lady,"[-1, 99, 36]",joy
tt13476216,movie,Dave Stevens: Drawn to Perfection,[99],joy
tt1349455,movie,O'er the Land,[18],joy
tt13494994,movie,Affected: The Story of US,[99],anger
tt13499372,movie,Kupala,"[-1, 18, 36]",sadness
tt13517842,movie,Live at Mister Kelly's,[99],anger
tt13524234,movie,Folklore: The Long Pond Studio Sessions,"[99, 18, 10402]",joy
tt1353033,movie,Manjadikuru,"[18, 10751]",sadness
tt13550508,movie,The Game Is Up: Disillusioned Trump Voters Tell Their Stories,[99],anger
tt13557828,movie,Fading Petals,[18],sadness
tt13562678,movie,Tripping with Nils Frahm,"[99, 10402]",joy
tt1356409,movie,When Strangers Meet,[18],anger
tt13565644,movie,Freestyle to Montenegro,"[99, 18]",sadness
tt1356745,movie,"Devious, Inc.",[-1],joy
tt1356939,movie,Betty I Am,[35],sadness
tt13577982,movie,Secrets of Sinauli,"[99, 36]",fear
tt13580840,movie,Simon,[18],sadness
tt13582682,movie,Raado,[53],anger
tt13588944,movie,"Ask, Mark ve Ölüm",[99],anger
tt13592092,movie,Best Laid Plans,[53],fear
tt13594078,movie,Ketugadu,[10749],anger
tt1361317,movie,Garoto Cósmico,"[12, 16, 35]",joy
tt13613252,movie,Namma Basava,"[28, 35, 10749]",anger
tt13614418,movie,Remember This,[18],fear
tt1361558,movie,Iron Maiden: Flight 666,"[99, 10402]",anger
tt13616368,movie,Amerikatsi,[18],sadness
tt1362500,movie,Split Estate,[99],anger
tt13632748,movie,Blackout,"[27, 9648]",fear
tt13633416,movie,Chiyangal,[18],sadness
tt13653482,movie,Vegan 2020,[99],joy
tt13654782,movie,Veneer,"[35, 9648, -1]",anger
tt1366246,movie,Australia: Land of Parrots,[99],joy
tt13664684,movie,Karthikeya 2,"[28, 12, 14]",fear
tt13694260,movie,Nerdy Prudes Must Die,"[35, 27, -1]",anger
tt13705572,movie,Soirée,[18],fear
tt13705830,movie,School Town King,[99],anger
tt1370803,movie,"Trust Us, This Is All Made Up",[99],joy
tt13730338,movie,Pink Floyd: The Making of the Dark Side of the Moon,"[99, 10402]",joy
tt1373085,movie,Aatma Katha,"[18, 10751]",anger
tt1373404,movie,Beyond Biba: A Portrait of Barbara Hulanicki,[99],sadness
tt13742826,movie,Triple D Revenge,[80],anger
tt1375666,movie,Inception,"[28, 12, -1]",anger
tt13757636,movie,Alanngut Killinganni,"[27, 53]",sadness
tt13773512,movie,Live Spectacle Naruto: Song of the Akatsuki,"[28, 14, -1]",joy
tt13773640,movie,Slant,"[35, 18, 9648]",sadness
tt1377701,movie,The Good Soldier,[99],joy
tt13781118,movie,Jaggu Ani Juliet,"[35, 10749]",joy
tt13781794,movie,Bye2,"[18, 10749]",anger
tt13781812,movie,Unaad,[-1],anger
tt1378676,movie,Guidable - A Verdadeira História do Ratos de Porão,[99],anger
tt13793184,movie,Holy Frit,[99],fear
tt13794972,movie,Dr. Gift,"[27, 9648, 53]",fear
tt13805006,movie,Abbas by Abbas,[99],anger
tt1381658,movie,Queer Icon: The Cult of Bette Davis,[99],joy
tt1381735,movie,Butterflies,[99],joy
tt13819170,movie,Amiröl a fák suttognak,[99],fear
tt13832426,movie,Tristesse,"[35, 18]",anger
tt13840536,movie,It Ain't Over,"[99, -1]",joy
tt13840624,movie,Waterman,"[-1, 99, -1]",joy
tt1384779,movie,Those Who Remain,[99],joy
tt1385478,movie,As We Forgive,[99],sadness
tt1385581,movie,Looking for Ms. Locklear,[99],joy
tt13863968,movie,The Wisdom of Trauma,[99],sadness
tt13869038,movie,You're OUT!,[35],fear
tt13873674,movie,Breathing Happy,[18],sadness
tt13875460,movie,A Palace for Putin. The Story of the Biggest Bribe,[99],anger
tt1389063,movie,Change the Game,[18],joy
tt1389070,movie,Dancing on a Dry Salt Lake,[35],joy
tt1389349,movie,Ine svety,[99],joy
tt13898300,movie,Secret of the Ninth,[99],fear
tt13905818,movie,Everything in Between,[18],love
tt1391088,movie,Lexie Cannes,"[18, 10749, 53]",fear
tt1391105,movie,No Kidding! Me 2!!,[99],anger
tt13915968,movie,Hayseed,"[35, 9648]",anger
tt1392100,movie,Bandhana,"[18, -1, 10749]",joy
tt1392190,movie,Mad Max: Fury Road,"[28, 12, -1]",fear
tt1392214,movie,Prisoners,"[80, 18, 9648]",sadness
tt1392743,movie,Evening of Roses,"[35, 18, 10749]",anger
tt1394155,movie,There Was No Other Way,"[99, 36]",anger
tt1394161,movie,From Olympus to Everest,[99],joy
tt1395030,movie,Teahouse,[18],anger
tt1396564,movie,The Last Applause,"[99, 10402]",anger
tt13968522,movie,Pojkdrömmen,[99],anger
tt1397086,movie,The Other Side of Immigration,[99],anger
tt13973920,movie,Roop Nagar Ke Cheetey,[18],joy
tt1399011,movie,Fighting Nirvana,"[35, 18, 9648]",fear
tt1399237,movie,65_RedRoses,[99],sadness
tt13992922,movie,Flow Calle,"[18, 10402]",anger
tt1400341,movie,Instant Karma,"[80, 18, 53]",joy
tt1400529,movie,Mundo alas,"[99, -1]",joy
tt14006298,movie,Soy Luna: The Last Concert,"[35, 10751, 10402]",sadness
tt1401126,movie,Jai Jagannath,"[18, 14, 36]",anger
tt1401130,movie,Leaving Home: The Life and Music of Indian Ocean,"[99, 10402]",joy
tt1401235,movie,Precure Allstars DX,[16],joy
tt1401708,movie,Beyond the Summits,[99],joy
tt1402421,movie,Bhagyada Lakshmi Baramma,"[35, 18]",anger
tt14025850,movie,Kaliveera,[28],joy
tt14030006,movie,Bastille: Reorchestrated,"[99, 10402]",joy
tt14030266,movie,Tom Petty Somewhere You Feel Free,[99],joy
tt1403201,movie,Meu Amigo Claudia,[99],joy
tt14035048,movie,Herr Bachmann und seine Klasse,[99],anger
tt14037076,movie,¿Por qué la vida es así?,[99],anger
tt14039792,movie,Devineni,[18],anger
tt14054860,movie,Love around the world,[99],joy
tt14061478,movie,Lamb of God: The Concert Film,[-1],joy
tt14063960,movie,Mick Fleetwood & Friends Celebrate the Music of Peter Green,[10402],joy
tt14071694,movie,Turn Every Page: The Adventures of Robert Caro and Robert Gottlieb,[99],joy
tt1408343,movie,Where I Stand: The Hank Greenspun Story,"[-1, 80, 99]",joy
tt1409015,movie,Greenlit,[99],joy
tt14090188,movie,Time to Duel,[14],anger
tt14090476,movie,Sarsenapati Hambirrao,"[28, 18, 36]",anger
tt14095634,movie,Thaen,[18],sadness
tt1410225,movie,Begging Naked,[99],sadness
tt1413510,movie,Bagatela,[99],anger
tt14135822,movie,Lovely Jackson,[99],joy
tt14137710,movie,Taledanda,[18],anger
tt14141184,movie,Yesterday's Past,[18],fear
tt14141970,movie,Fishmans,[99],joy
tt14151682,movie,Mike Mignola: Drawing Monsters,[99],joy
tt14152756,movie,Seaspiracy,"[12, 99]",joy
tt1416665,movie,Bhakta Prahlada,"[18, 36]",joy
tt1416696,movie,Eradu Nakshatragalu,"[18, 14]",joy
tt1416710,movie,Halu Jenu,[10749],sadness
tt1416714,movie,Hosa Belaku,"[18, 10749]",anger
tt1417299,movie,Unnaipol Oruvan,"[28, 80, 18]",anger
tt1417592,movie,Pearl Jam Twenty,"[99, 36, 10402]",joy
tt14176094,movie,Drushyam 2,"[80, 18, 53]",sadness
tt1418112,movie,Anuraaga Aralithu,[18],anger
tt1418142,movie,Guri,"[28, 80, 53]",anger
tt1418157,movie,Jeevana Chaitra,[18],sadness
tt14182186,movie,James & Isey,"[-1, 99]",joy
tt1418353,movie,George Michael: Live in London,"[99, 10402]",joy
tt14187472,movie,For Love,[99],anger
tt14188930,movie,"Nna, Thaan Case Kodu","[35, 80, 18]",anger
tt14194204,movie,Bu kuai Bu Man,"[28, 80]",anger
tt1419769,movie,Drunk in Public,"[-1, 80, 99]",anger
tt14202596,movie,Jaimen Hudson: From Sky to Sea,[99],joy
tt14204244,movie,Breaking Infinity,"[-1, 53]",sadness
tt14208088,movie,Bergen - i all beskjedenhet,[99],joy
tt14209306,movie,Avwanchhit,[18],sadness
tt1422651,movie,Gurren Lagann the Movie: The Lights in the Sky are Stars,"[28, 16, 18]",sadness
tt14227224,movie,Being Present,[99],anger
tt14230458,movie,Poor Things,"[10749, -1]",anger
tt1424432,movie,Senna,"[-1, 99, -1]",joy
tt1426375,movie,Lt. Dan Band: For the Common Good,"[99, 10402]",joy
tt14266192,movie,Abar Bochhor Koori Pore,[18],joy
tt14273000,movie,Chonchu,[53],anger
tt14281336,movie,One Stop for Love,"[35, 10749]",anger
tt1431045,movie,Deadpool,"[28, 35]",fear
tt14317018,movie,Trunk Train: The Movie,"[12, 16, 35]",anger
tt14317220,movie,I'm Wanita,[99],anger
tt1431723,movie,M Dharmaraju M.A.,"[18, 53]",anger
tt14330672,movie,Goodbye Julia,[18],sadness
tt14330866,movie,Sundarboner Goppo,[18],fear
tt14331982,movie,Baikunth,[10751],anger
tt14332510,movie,Bulbule,[53],joy
tt14338852,movie,Because We're Done,[35],sadness
tt14350548,movie,21 Mu Tiffin,[18],joy
tt14356086,movie,Içimdeki Kahraman,"[18, 14]",anger
tt1436039,movie,Hood to Coast,[99],joy
tt14369930,movie,In Our Mothers' Gardens,[99],joy
tt1437204,movie,Diary of a Times Square Thief,[99],sadness
tt14372240,movie,The Year Earth Changed,[99],fear
tt1437367,movie,Thanks Maa,"[80, 18]",joy
tt1437626,movie,Peddinti Alludu,"[35, 10749]",anger
tt1437827,movie,Gulabi Talkies,[18],joy
tt1439478,movie,Rush: Snakes & Arrows - Live in Holland,[10402],joy
tt1439516,movie,Anyone You Want,[10749],fear
tt1440158,movie,Dhauli Express,[18],anger
tt1440286,movie,Simonal: Ninguém Sabe o Duro que Dei,"[-1, 99, 10402]",joy
tt1440318,movie,The Girls of Phnom Penh,[99],anger
tt14403480,movie,Godspeed,[-1],anger
tt14405536,movie,Band,"[-1, 35, 99]",joy
tt14413652,movie,Raise the Bar,[99],anger
tt14425468,movie,Jatugriha,"[18, 27]",fear
tt14432146,movie,This Is Jessica,[99],anger
tt1443344,movie,Dar Fur: War for Water,[99],joy
tt1443379,movie,Who Killed John O'Neill?,"[80, 9648, 53]",sadness
tt1444284,movie,Vito,"[-1, 99, 36]",joy
tt1444337,movie,Unfinished Spaces,[99],joy
tt14445202,movie,Stylebender,[99],joy
tt1444679,movie,Bomb Harvest,[99],joy
tt14451878,movie,Gluten: Public Enemy?,"[99, 36]",anger
tt14463838,movie,Building a Bridge,[99],anger
tt1447951,movie,Children of God,[99],anger
tt14485794,movie,Éoliennes: du rêve aux réalités,[99],joy
tt14488886,movie,Paper & Glue,"[-1, 99]",joy
tt14490398,movie,The Cost,"[18, 53]",anger
tt14499608,movie,Life with Luca,"[35, 10751]",joy
tt1450322,movie,The First Days of Spring,[18],joy
tt14506630,movie,"Here I Am, Again!!!!",[99],joy
tt14510258,movie,Yusuf,"[80, 18, 53]",sadness
tt1451739,movie,Vivir de pie. Las guerras de Cipriano Mera,[99],anger
tt1454029,movie,The Help,[18],anger
tt1454148,movie,Radiohead: In Rainbows - From the Basement,"[99, 10402]",anger
tt1454956,movie,For the Next 7 Generations,[99],joy
tt14551156,movie,In A Different Key,[99],fear
tt1455180,movie,Let's Rob the Cheese Shop,"[35, 10749]",fear
tt14555016,movie,Black White and the Greys,[18],anger
tt14556630,movie,DOSED: The Trip of a Lifetime,[99],joy
tt1456483,movie,Bäxt Üzüyü,"[35, 18]",sadness
tt14570440,movie,Radical,[18],anger
tt14571578,movie,He's My Brother,[99],joy
tt14574078,movie,The First Step,[99],fear
tt14579474,movie,A Fire Inside,"[-1, 99]",fear
tt14581444,movie,The Neutral Ground,[99],anger
tt14599028,movie,Kally's Mashup ¡Un cumpleaños muy Kally!,[-1],sadness
tt1461432,movie,The Hopeful,[-1],joy
tt14614750,movie,Because of My Body,"[-1, 99]",love
tt14617248,movie,Prakash,[18],sadness
tt14625158,movie,BTS: Global Takeover,[99],sadness
tt1462557,movie,Laid Off,[35],joy
tt1462564,movie,Life with Ashley,"[35, 99]",anger
tt14636186,movie,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,[16],anger
tt14642156,movie,Reunion from Hell 2,[27],fear
tt14643288,movie,The Duke,[53],anger
tt14664116,movie,Sennai,[18],sadness
tt14669548,movie,We Are Not Alone,[99],sadness
tt1467041,movie,Rabbit Fever,[99],joy
tt14671126,movie,The Tesla Case,"[12, 35, 10751]",joy
tt14674606,movie,One of Ours,[99],joy
tt14677728,movie,Dada Lakhmi,[-1],joy
tt1468288,movie,Akashe Ki Ranga Lagila,[10749],fear
tt14687192,movie,"Strive, Strive, Strive","[99, -1]",joy
tt1468741,movie,The Aspern Papers,[18],anger
tt14694192,movie,The Smoke Master,"[28, 35, 14]",fear
tt1470610,movie,Hearts Unarmored,"[18, 9648, 10749]",sadness
tt1470753,movie,The Last Giants - Wenn das Meer stirbt,"[-1, 99]",anger
tt14715806,movie,Dee Renjie's Burning Sky Extraordinary Fire,[28],anger
tt14728334,movie,Diggajaru,[18],anger
tt14764736,movie,Attention Attention,"[10402, -1]",sadness
tt14773536,movie,Pakistani Chainsaw: A Love Story,"[35, 27, 10749]",fear
tt14779306,movie,Mission: Joy - Finding Happiness in Troubled Times,[99],joy
tt14781376,movie,#Mute,[53],sadness
tt1478462,movie,The Secret of Oz,"[99, 36]",joy
tt1478480,movie,Do It Again,"[99, 10402]",anger
tt14802816,movie,The Longest Month,[99],joy
tt14811976,movie,Jewelry of India,"[99, 36]",joy
tt14821284,movie,Dulhan Wahi Jo Piya Man Bhaye,[18],anger
tt14821376,movie,New Worlds: The Cradle of Civilization,"[99, 10402]",joy
tt1482461,movie,The Mulberry Tree,[18],anger
tt14827898,movie,The Crusades,"[35, 18]",anger
tt1483557,movie,Anyone and Everyone,[99],anger
tt14849194,movie,The Holdovers,"[35, 18]",fear
tt14850714,movie,Buddy Guy: The Blues Chase the Blues Away,"[-1, 99, 10402]",joy
tt14853762,movie,Summer Nights,[99],joy
tt14854294,movie,The Disruptors,[99],joy
tt1487275,movie,The White Stripes Under Great White Northern Lights,"[99, 10402]",joy
tt1487876,movie,Cambodia: The Virginity Trade,[99],sadness
tt14879560,movie,Kaizoku Sentai: Ten Gokaiger,"[28, 12, 35]",joy
tt14882302,movie,Demon Slayer: Kimetsu no Yaiba - The Hashira Meeting Arc,"[28, 16, 14]",anger
tt1488570,movie,Incredibly Small,"[35, 18]",joy
tt14888860,movie,Demon Slayer: Kimetsu no Yaiba - Sibling's Bond,"[28, 16, 14]",fear
tt14888874,movie,Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc,"[28, 16, 14]",anger
tt14923112,movie,Methagu,"[-1, 36]",anger
tt1493812,movie,My So-Called Enemy,[99],joy
tt1496729,movie,Aaranya Kaandam,"[28, 35, 80]",anger
